book,bookLabel,authorLabel,publisherLabel,countryLabel,year,languageLabel,genreLabel
http://www.wikidata.org/entity/Q7770867,The Twilight of Briareus,"John Middleton Murry, Jr.",Victor Gollancz,Великобритания,1974,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3234507,Песенный мастер,Орсон Скотт Кард,Dell Publishing,США,1980,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1986393,Лунная пыль,Артур Чарльз Кларк,Victor Gollancz,Великобритания,1961,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4154349,Далёкая Радуга,Борис Натанович Стругацкий,Мир,Россия,1963,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7713882,Аноме,Джек Вэнс,Dell Publishing,США,1973,английский язык,научная фантастика
http://www.wikidata.org/entity/Q284839,Гадкие лебеди,братья Стругацкие,Macmillan Publishers,Великобритания,1968,русский язык,научная фантастика
http://www.wikidata.org/entity/Q595056,Обитаемый остров,братья Стругацкие,Macmillan Publishers,Великобритания,1971,русский язык,научная фантастика
http://www.wikidata.org/entity/Q5585698,Gordon R. Dickson's SF Best,Гордон Диксон,Dell Publishing,США,1978,английский язык,научная фантастика
http://www.wikidata.org/entity/Q17109890,The Face in the Frost,Джон Беллэрс,Macmillan Publishers,Великобритания,1969,английский язык,фэнтези
http://www.wikidata.org/entity/Q16655056,Бессмертные,Джеймс Ганн,Bantam Books,США,1962,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q278089,Сила трёх,Диана Уинн Джонс,Macmillan Publishers,Великобритания,1976,английский язык,фэнтези
http://www.wikidata.org/entity/Q4154349,Далёкая Радуга,Аркадий Натанович Стругацкий,Мир,Россия,1963,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7734984,The Four-Dimensional Nightmare,Джеймс Баллард,Victor Gollancz,Великобритания,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6057120,Interstellar Pig,William Sleator,Bantam Books,США,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7769368,Время призраков,Диана Уинн Джонс,Macmillan Publishers,Великобритания,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q882388,Кровавая комната,Анджела Картер,Victor Gollancz,Великобритания,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q3481184,Shadrach in the Furnace,Роберт Силверберг,Victor Gollancz,Великобритания,1976,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1986393,Лунная пыль,Артур Чарльз Кларк,Victor Gollancz,Великобритания,1961,британский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q16387291,"Невериона, или Повесть о знаках и городах",Сэмюэль Дилэни,Bantam Books,США,1983,английский язык,фэнтези
http://www.wikidata.org/entity/Q7757993,Дело практики,Дэвид Брин,Bantam Books,США,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4154349,Далёкая Радуга,братья Стругацкие,Macmillan Publishers,Великобритания,1963,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7756801,The Petrified Planet,Флетчер Прэтт,Gale,США,1952,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5047028,Сын менестреля,Диана Уинн Джонс,Macmillan Publishers,Великобритания,1975,английский язык,фэнтези
http://www.wikidata.org/entity/Q4279275,Малыш,братья Стругацкие,Macmillan Publishers,Великобритания,1971,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7602353,Stars in My Pocket Like Grains of Sand,Сэмюэль Дилэни,Bantam Books,США,1984,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1545663,Грендель,Джон Гарднер,Victor Gollancz,Великобритания,1971,английский язык,фэнтези
http://www.wikidata.org/entity/Q7727469,The Continent Makers and Other Tales of the Viagens,Лайон Спрэг де Камп,Gale,США,1953,английский язык,научная фантастика
