book,bookLabel,author,authorLabel,genreLabel,pubDate,publisherLabel
http://www.wikidata.org/entity/Q1317915,"Доктор Смерть, или Как мы жили после бомбы",http://www.wikidata.org/entity/Q171091,Филип Дик,научная фантастика,1965-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q181659,Урсула Крёбер Ле Гуин,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3012595,Хождение Джоэниса,http://www.wikidata.org/entity/Q333246,Роберт Шекли,научная фантастика,1962-01-01T00:00:00Z,Victor Gollancz
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q497454,Фред Саберхаген,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2257964,Человек-компьютер,http://www.wikidata.org/entity/Q172140,Майкл Крайтон,научная фантастика,1972-01-01T00:00:00Z,Alfred A. Knopf
http://www.wikidata.org/entity/Q2061455,Чужими глазами,http://www.wikidata.org/entity/Q39829,Стивен Кинг,научная фантастика,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2453300,Планета Роканнона,http://www.wikidata.org/entity/Q181659,Урсула Крёбер Ле Гуин,научная фантастика,1966-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q2380503,Голубой мир,http://www.wikidata.org/entity/Q312632,Джек Вэнс,научная фантастика,1966-01-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q2267121,Господь Гнева,http://www.wikidata.org/entity/Q295406,Роджер Желязны,научная фантастика,1976-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2527160,Эксперимент Досади,http://www.wikidata.org/entity/Q7934,Фрэнк Герберт,научная фантастика,1977-09-01T00:00:00Z,G. P. Putnam's Sons
http://www.wikidata.org/entity/Q2703133,Число зверя,http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,научная фантастика,1980-07-12T00:00:00Z,Fawcett Publications
http://www.wikidata.org/entity/Q2976056,Странствия дракона,http://www.wikidata.org/entity/Q233046,Энн Маккефри,научная фантастика,1971-05-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q2007191,Приход ночи,http://www.wikidata.org/entity/Q34981,Айзек Азимов,научная фантастика,1969-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2492513,Заповедник гоблинов,http://www.wikidata.org/entity/Q294625,Клиффорд Дональд Саймак,научная фантастика,1968-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q932592,Академия на краю гибели,http://www.wikidata.org/entity/Q34981,Айзек Азимов,научная фантастика,1982-06-01T00:00:00Z,
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q590532,Джером Биксби,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2127756,2BRO2B,http://www.wikidata.org/entity/Q49074,Курт Воннегут,научная фантастика,1962-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3138254,Power Stories,http://www.wikidata.org/entity/Q314553,Роберт Силверберг,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2077107,"Балаган, или Конец одиночеству!",http://www.wikidata.org/entity/Q49074,Курт Воннегут,научная фантастика,1976-01-01T00:00:00Z,Dell Publishing
http://www.wikidata.org/entity/Q1641639,Фрайди,http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,научная фантастика,1982-04-01T00:00:00Z,Henry Holt and Company
http://www.wikidata.org/entity/Q3011896,Дагон и другие жуткие рассказы,http://www.wikidata.org/entity/Q169566,Говард Филлипс Лавкрафт,научная фантастика,1965-01-01T00:00:00Z,Arkham House
http://www.wikidata.org/entity/Q2652159,Удар Ступнёй,http://www.wikidata.org/entity/Q316610,Ларри Нивен,научная фантастика,1985-05-12T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q2560269,Крестовый поход в небеса,http://www.wikidata.org/entity/Q220883,Пол Уильям Андерсон,научная фантастика,1960-07-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q3138252,Planet Stories,http://www.wikidata.org/entity/Q739385,Майкл Шаара,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q220883,Пол Уильям Андерсон,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q963537,Свирепый Пеллюсидар,http://www.wikidata.org/entity/Q148234,Эдгар Райс Берроуз,научная фантастика,1963-01-01T00:00:00Z,Canaveral Press
http://www.wikidata.org/entity/Q3072613,World's End,http://www.wikidata.org/entity/Q268371,Джоан Виндж,научная фантастика,1984-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q945558,Королева бурь,http://www.wikidata.org/entity/Q465179,Мэрион Зиммер Брэдли,научная фантастика,1978-06-01T00:00:00Z,DAW Books
http://www.wikidata.org/entity/Q1986393,Лунная пыль,http://www.wikidata.org/entity/Q47087,Артур Чарльз Кларк,научная фантастика,1961-01-01T00:00:00Z,Victor Gollancz
http://www.wikidata.org/entity/Q2573255,И дольше века длится день,http://www.wikidata.org/entity/Q484292,Чингиз Торекулович Айтматов,научная фантастика,1983-09-01T00:00:00Z,Новый мир
http://www.wikidata.org/entity/Q2517080,Vermilion Sands,http://www.wikidata.org/entity/Q140201,Джеймс Баллард,научная фантастика,1971-01-01T00:00:00Z,Berkley Books
http://www.wikidata.org/entity/Q3138254,Power Stories,http://www.wikidata.org/entity/Q312641,Фредерик Пол,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2436223,True Names,http://www.wikidata.org/entity/Q312405,Вернор Виндж,научная фантастика,1981-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q2398251,Двухсотлетний человек,http://www.wikidata.org/entity/Q34981,Айзек Азимов,научная фантастика,1976-01-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q3138254,Power Stories,http://www.wikidata.org/entity/Q220883,Пол Уильям Андерсон,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1769466,Экспедиция «Тяготение»,http://www.wikidata.org/entity/Q453329,Хол Клемент,научная фантастика,1971-01-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q376859,Сирил Корнблат,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1190888,Мошка в зенице Господней,http://www.wikidata.org/entity/Q316610,Ларри Нивен,научная фантастика,1974-11-01T00:00:00Z,Simon & Schuster
http://www.wikidata.org/entity/Q2413610,Покорение Хибера,http://www.wikidata.org/entity/Q315059,Альфред ван Вогт,научная фантастика,1985-04-10T00:00:00Z,J'ai Lu
http://www.wikidata.org/entity/Q2277195,Ранний Азимов,http://www.wikidata.org/entity/Q34981,Айзек Азимов,научная фантастика,1972-01-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q3063449,Тёмный замысел,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,научная фантастика,1977-10-01T00:00:00Z,G. P. Putnam's Sons
http://www.wikidata.org/entity/Q1403962,Рецидивист,http://www.wikidata.org/entity/Q49074,Курт Воннегут,научная фантастика,1979-01-01T00:00:00Z,Dell Publishing
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q534599,Деймон Найт,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2190756,Киборг,http://www.wikidata.org/entity/Q1277983,Мартин Кейдин,научная фантастика,1972-04-01T00:00:00Z,Arbor House
http://www.wikidata.org/entity/Q1331756,Elleander Morning,http://www.wikidata.org/entity/Q1687888,Jerry Yulsman,научная фантастика,1984-02-01T00:00:00Z,
http://www.wikidata.org/entity/Q1518961,Night's Daughter,http://www.wikidata.org/entity/Q465179,Мэрион Зиммер Брэдли,научная фантастика,1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q3063803,Магический лабиринт,http://www.wikidata.org/entity/Q296256,Филип Хосе Фармер,научная фантастика,1980-05-01T00:00:00Z,Berkley Books
http://www.wikidata.org/entity/Q2411714,Histoires de la fin des temps,http://www.wikidata.org/entity/Q489193,Гарри Гаррисон,научная фантастика,1983-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2527126,Галапагосы,http://www.wikidata.org/entity/Q49074,Курт Воннегут,научная фантастика,1985-01-01T00:00:00Z,Dell Publishing
http://www.wikidata.org/entity/Q3019177,Дэви,http://www.wikidata.org/entity/Q1284085,Edgar Pangborn,научная фантастика,1964-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2350912,Последний замок,http://www.wikidata.org/entity/Q312632,Джек Вэнс,научная фантастика,1966-04-01T00:00:00Z,
http://www.wikidata.org/entity/Q1198489,Помутнение,http://www.wikidata.org/entity/Q171091,Филип Дик,научная фантастика,1977-01-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q1010653,"Иов, или Осмеяние справедливости",http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,научная фантастика,1984-09-01T00:00:00Z,Del Rey Books
http://www.wikidata.org/entity/Q3138254,Power Stories,http://www.wikidata.org/entity/Q286116,Альфред Бестер,научная фантастика,1975-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q1010653,"Иов, или Осмеяние справедливости",http://www.wikidata.org/entity/Q123078,Роберт Хайнлайн,научная фантастика,1984-09-01T00:00:00Z,Ballantine Books
http://www.wikidata.org/entity/Q1416458,Всем стоять на Занзибаре,http://www.wikidata.org/entity/Q378807,Джон Браннер,научная фантастика,1968-09-01T00:00:00Z,Doubleday
http://www.wikidata.org/entity/Q3015377,В океане ночи,http://www.wikidata.org/entity/Q358312,Грегори Бенфорд,научная фантастика,1977-10-01T00:00:00Z,Dial Press
http://www.wikidata.org/entity/Q2034534,Мастер сновидений,http://www.wikidata.org/entity/Q295406,Роджер Желязны,научная фантастика,1966-01-01T00:00:00Z,Ace Books
http://www.wikidata.org/entity/Q2707103,Мальчики из Бразилии,http://www.wikidata.org/entity/Q317631,Айра Левин,научная фантастика,1976-10-21T00:00:00Z,
http://www.wikidata.org/entity/Q931141,В ожидании прошлого,http://www.wikidata.org/entity/Q171091,Филип Дик,научная фантастика,1966-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q2447776,Слово для леса и мира одно,http://www.wikidata.org/entity/Q181659,Урсула Крёбер Ле Гуин,научная фантастика,1972-03-17T00:00:00Z,
